Brand,Collection_Name,S.No.,Item No.,Article,DESIGN REPEAT cm,WIDTH m,LENGHT m,Repeat_1_Value,Repeat_1_Type,Repeat_2_Value,Repeat_2_Type,imagePath,pixelWidth,pixelHeight,scale
Cristiana Masi,Friends & Coffee 2,4604,16607,16607,zero/53 offset,0.53,10.1,zero/53,Offset,zero/53,Offset,/local-textures/Friends & Coffee 2/16607.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4621,16608,16608,zero/53 offset,0.53,10.1,zero/53,Offset,zero/53,Offset,/local-textures/Friends & Coffee 2/16608.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4612,16609,16609,64 straight,0.53,10.1,64,Straight,,,/local-textures/Friends & Coffee 2/16609.jpg,850,1026,0.64
Cristiana Masi,Friends & Coffee 2,4615,16610,16610,64 straight,0.53,10.1,64,Straight,,,/local-textures/Friends & Coffee 2/16610.jpg,850,1026,0.64
Cristiana Masi,Friends & Coffee 2,4629,16611,16611,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16611.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4632,16612,16612,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16612.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4630,16613,16613,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16613.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4628,16615,16615,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16615.jpg,850,848,0.53
Cristiana Masi,Friends & Coffee 2,4631,16616,16616,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16616.jpg,850,848,0.53
Cristiana Masi,Friends & Coffee 2,4643,16617,16617,53 paro,0.53,10.1,53,Paro,,,/local-textures/Friends & Coffee 2/16617.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4641,16618,16618,53 paro,0.53,10.1,53,Paro,,,/local-textures/Friends & Coffee 2/16618.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4634,16619,16619,53 paro,0.53,10.1,53,Paro,,,/local-textures/Friends & Coffee 2/16619.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4640,16621,16621,53 paro,0.53,10.1,53,Paro,,,/local-textures/Friends & Coffee 2/16621.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4637,16622,16622,53 paro,0.53,10.1,53,Paro,,,/local-textures/Friends & Coffee 2/16622.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4635,16623,16623,53 paro,0.53,10.1,53,Paro,,,/local-textures/Friends & Coffee 2/16623.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4649,16625,16625,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16625.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4647,16626,16626,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16626.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4654,16628,16628,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16628.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4644,16629,16629,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16629.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4658,16631,16631,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16631.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4667,16632,16632,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16632.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4662,16633,16633,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16633.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4655,16635,16635,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16635.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4669,16636,16636,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16636.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4663,16637,16637,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16637.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4661,16640,16640,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16640.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4670,16641,16641,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16641.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4664,16642,16642,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16642.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4668,16643,16643,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16643.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4625,16644,16644,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16644.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4603,16645,16645,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16645.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4656,16646,16646,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16646.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4657,16647,16647,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16647.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4620,16648,16648,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16648.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4617,16649,16649,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16649.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4624,16650,16650,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16650.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4606,16651,16651,"26,5 straight",0.53,10.1,"26,5",Straight,,,/local-textures/Friends & Coffee 2/16651.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4639,16652,16652,"13,3 straight",0.53,10.1,"13,3",Straight,,,/local-textures/Friends & Coffee 2/16652.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4638,16653,16653,"13,3 straight",0.53,10.1,"13,3",Straight,,,/local-textures/Friends & Coffee 2/16653.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4613,16654,16654,"13,3 straight",0.53,10.1,"13,3",Straight,,,/local-textures/Friends & Coffee 2/16654.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4659,16656,16656,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16656.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4666,16657,16657,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16657.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4665,16658,16658,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16658.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4605,5686,5686,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/5686.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4614,16660,16660,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16660.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4633,16661,16661,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16661.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4623,16662,16662,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16662.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4636,16663,16663,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16663.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4642,16664,16664,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16664.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4622,16665,16665,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16665.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4618,16667,16667,zero,0.53,10.1,zero,,,,/local-textures/Friends & Coffee 2/16667.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4616,16668,16668,zero,0.53,10.1,zero,,,,/local-textures/Friends & Coffee 2/16668.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4626,5476,5476,zero,0.53,10.1,zero,,,,/local-textures/Friends & Coffee 2/5476.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4611,2159,2159,zero,0.53,10.1,zero,,,,/local-textures/Friends & Coffee 2/2159.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4651,11026,11026,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/11026.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4650,11027,11027,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/11027.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4652,16670,16670,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16670.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4645,16671,16671,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16671.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4671,16672,16672,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16672.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4660,16673,16673,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16673.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4653,16675,16675,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16675.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4648,16676,16676,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16676.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4646,16677,16677,53 straight,0.53,10.1,53,Straight,,,/local-textures/Friends & Coffee 2/16677.jpg,850,850,0.53
Cristiana Masi,Friends & Coffee 2,4602,16680,16680,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16680.jpg,850,848,0.53
Cristiana Masi,Friends & Coffee 2,4609,16681,16681,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16681.jpg,850,848,0.53
Cristiana Masi,Friends & Coffee 2,4608,16682,16682,53 offset,0.53,10.1,53,Offset,53,Offset,/local-textures/Friends & Coffee 2/16682.jpg,850,849,0.53
Cristiana Masi,MondoBaby,13001,13001,13001,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13001.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13002,13002,13002,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13002.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13003,13003,13003,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13003.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13004,13004,13004,"17,7 offset",0.53,10.05,"17,7",Offset,"17,7",Offset,/local-textures/MondoBaby/13004.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13005,13005,13005,"17,7 offset",0.53,10.05,"17,7",Offset,"17,7",Offset,/local-textures/MondoBaby/13005.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13006,13006,13006,"17,7 offset",0.53,10.05,"17,7",Offset,"17,7",Offset,/local-textures/MondoBaby/13006.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13007,13007,13007,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13007.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13008,13008,13008,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13008.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13009,13009,13009,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13009.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13010,13010,13010,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13010.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13011,13011,13011,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13011.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13012,13012,13012,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13012.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13013,13013,13013,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13013.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13014,13014,13014,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13014.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13015,13015,13015,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13015.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13016,13016,13016,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13016.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13017,13017,13017,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13017.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13018,13018,13018,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13018.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13020,13020,13020,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13020.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13021,13021,13021,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13021.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13022,13022,13022,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13022.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13023,13023,13023,53 straight/zero,0.53,10.05,53,Straight/zero,,,/local-textures/MondoBaby/13023.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13024,13024,13024,53 straight/zero,0.53,10.05,53,Straight/zero,,,/local-textures/MondoBaby/13024.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13025,13025,13025,53 straight/zero,0.53,10.05,53,Straight/zero,,,/local-textures/MondoBaby/13025.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13026,13026,13026,"6,6 straight",0.53,10.05,"6,6",Straight,,,/local-textures/MondoBaby/13026.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13027,13027,13027,"6,6 straight",0.53,10.05,"6,6",Straight,,,/local-textures/MondoBaby/13027.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13028,13028,13028,"6,6 straight",0.53,10.05,"6,6",Straight,,,/local-textures/MondoBaby/13028.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13030,13030,13030,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13030.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13031,13031,13031,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13031.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13033,13033,13033,"53 offset (13,5 cm)",0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13033.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13034,13034,13034,"53 offset (13,5 cm)",0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13034.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13036,13036,13036,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13036.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13037,13037,13037,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13037.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13038,13038,13038,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13038.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13040,13040,13040,"4,4 straight",0.53,10.05,"4,4",Straight,,,/local-textures/MondoBaby/13040.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13041,13041,13041,"4,4 straight",0.53,10.05,"4,4",Straight,,,/local-textures/MondoBaby/13041.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13042,13042,13042,"4,4 straight",0.53,10.05,"4,4",Straight,,,/local-textures/MondoBaby/13042.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13044,13044,13044,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13044.jpg,6260,7087,0.6
Cristiana Masi,MondoBaby,13045,13045,13045,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13045.jpg,6260,7087,0.6
Cristiana Masi,MondoBaby,13046,13046,13046,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13046.jpg,6260,7087,0.6
Cristiana Masi,MondoBaby,13048,13048,13048,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13048.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13049,13049,13049,53 offset,0.53,10.05,53,Offset,53,Offset,/local-textures/MondoBaby/13049.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13051,13051,13051,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13051.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13052,13052,13052,"13,3 straight",0.53,10.05,"13,3",Straight,,,/local-textures/MondoBaby/13052.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13054,13054,13054,"6,6 straight",0.53,10.05,"6,6",Straight,,,/local-textures/MondoBaby/13054.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13055,13055,13055,"6,6 straight",0.53,10.05,"6,6",Straight,,,/local-textures/MondoBaby/13055.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13061,13061,13061,"1,6 straight",0.53,10.05,"1,6",Straight,,,/local-textures/MondoBaby/13061.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13062,13062,13062,"1,6 straight",0.53,10.05,"1,6",Straight,,,/local-textures/MondoBaby/13062.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13063,13063,13063,"1,6 straight",0.53,10.05,"1,6",Straight,,,/local-textures/MondoBaby/13063.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13064,13064,13064,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13064.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13066,13066,13066,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13066.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13067,13067,13067,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13067.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13068,13068,13068,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13068.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13069,13069,13069,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13069.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13071,13071,13071,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13071.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13072,13072,13072,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13072.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13074,13074,13074,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13074.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13075,13075,13075,"8,8 straight",0.53,10.05,"8,8",Straight,,,/local-textures/MondoBaby/13075.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13076,13076,13076,"8,8 straight",0.53,10.05,"8,8",Straight,,,/local-textures/MondoBaby/13076.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13077,13077,13077,"8,8 straight",0.53,10.05,"8,8",Straight,,,/local-textures/MondoBaby/13077.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13080,13080,13080,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13080.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13081,13081,13081,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13081.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13082,13082,13082,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13082.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13083,13083,13083,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13083.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13090,13090,13090,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13090.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13091,13091,13091,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13091.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13092,13092,13092,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13092.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13093,13093,13093,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13093.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,13094,13094,13094,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/13094.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,,,,,,,,,,,,,,
Cristiana Masi,MondoBaby,,,,,,,,,,,,,,
Cristiana Masi,MondoBaby,5451,5451,5451,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/5451.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,5452,5452,5452,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/5452.jpg,6260,6260,0.53
Cristiana Masi,MondoBaby,5453,5453,5453,zero,0.53,10.05,zero,,,,/local-textures/MondoBaby/5453.jpg,6260,6260,0.53
Cristiana Masi,Thema,4901,28843,28843,,0.53,10.05,,,,,/local-textures/Thema/28843.jpg,3130,3130,0.53
Cristiana Masi,Thema,4902,28864,28864,,0.53,10.05,,,,,/local-textures/Thema/28864.jpg,3130,3130,0.53
Cristiana Masi,Thema,4903,28803,28803,,0.53,10.05,,,,,/local-textures/Thema/28803.jpg,3130,3130,0.53
Cristiana Masi,Thema,4904,28881,28881,,0.53,10.05,,,,,/local-textures/Thema/28881.jpg,3130,3130,0.53
Cristiana Masi,Thema,4905,28833,28833,,0.53,10.05,,,,,/local-textures/Thema/28833.jpg,3130,3133,0.53
Cristiana Masi,Thema,4906,28894,28894,,0.53,10.05,,,,,/local-textures/Thema/28894.jpg,3130,3130,0.53
Cristiana Masi,Thema,4907,28873,28873,,0.53,10.05,,,,,/local-textures/Thema/28873.jpg,3129,3130,0.53
Cristiana Masi,Thema,4908,28801,28801,,0.53,10.05,,,,,/local-textures/Thema/28801.jpg,3130,3130,0.53
Cristiana Masi,Thema,4909,28880,28880,,0.53,10.05,,,,,/local-textures/Thema/28880.jpg,3130,3130,0.53
Cristiana Masi,Thema,4910,28866,28866,,0.53,10.05,,,,,/local-textures/Thema/28866.jpg,3130,3130,0.53
Cristiana Masi,Thema,4911,28813,28813,,0.53,10.05,,,,,/local-textures/Thema/28813.jpg,3130,3780,0.64
Cristiana Masi,Thema,4912,28882,28882,,0.53,10.05,,,,,/local-textures/Thema/28882.jpg,3130,3130,0.53
Cristiana Masi,Thema,4913,28812,28812,,0.53,10.05,,,,,/local-textures/Thema/28812.jpg,3130,3780,0.64
Cristiana Masi,Thema,4914,28879,28879,,0.53,10.05,,,,,/local-textures/Thema/28879.jpg,3129,3130,0.53
Cristiana Masi,Thema,4915,28849,28849,,0.53,10.05,,,,,/local-textures/Thema/28849.jpg,3130,3130,0.53
Cristiana Masi,Thema,4916,28869,28869,,0.53,10.05,,,,,/local-textures/Thema/28869.jpg,3130,3130,0.53
Cristiana Masi,Thema,4917,28809,28809,,0.53,10.05,,,,,/local-textures/Thema/28809.jpg,3130,3130,0.53
Cristiana Masi,Thema,4918,28886,28886,,0.53,10.05,,,,,/local-textures/Thema/28886.jpg,3130,3130,0.53
Cristiana Masi,Thema,4919,28856,28856,,0.53,10.05,,,,,/local-textures/Thema/28856.jpg,3130,3130,0.53
Cristiana Masi,Thema,4920,28896,28896,,0.53,10.05,,,,,/local-textures/Thema/28896.jpg,3130,3130,0.53
Cristiana Masi,Thema,4921,28836,28836,,0.53,10.05,,,,,/local-textures/Thema/28836.jpg,3130,3133,0.53
Cristiana Masi,Thema,4922,28893,28893,,0.53,10.05,,,,,/local-textures/Thema/28893.jpg,3130,3130,0.53
Cristiana Masi,Thema,4923,28841,28841,,0.53,10.05,,,,,/local-textures/Thema/28841.jpg,3130,3130,0.53
Cristiana Masi,Thema,4924,28891,28891,,0.53,10.05,,,,,/local-textures/Thema/28891.jpg,3130,3130,0.53
Cristiana Masi,Thema,4925,28831,28831,,0.53,10.05,,,,,/local-textures/Thema/28831.jpg,3130,3133,0.53
Cristiana Masi,Thema,4926,28883,28883,,0.53,10.05,,,,,/local-textures/Thema/28883.jpg,3130,3130,0.53
Cristiana Masi,Thema,4927,28854,28854,,0.53,10.05,,,,,/local-textures/Thema/28854.jpg,3130,3130,0.53
Cristiana Masi,Thema,4928,28890,28890,,0.53,10.05,,,,,/local-textures/Thema/28890.jpg,3130,3130,0.53
Cristiana Masi,Thema,4929,28817,28817,,0.53,10.05,,,,,/local-textures/Thema/28817.jpg,3130,3780,0.64
Cristiana Masi,Thema,4930,28867,28867,,0.53,10.05,,,,,/local-textures/Thema/28867.jpg,3130,3130,0.53
Cristiana Masi,Thema,4931,28802,28802,,0.53,10.05,,,,,/local-textures/Thema/28802.jpg,3130,3130,0.53
Cristiana Masi,Thema,4932,28871,28871,,0.53,10.05,,,,,/local-textures/Thema/28871.jpg,3129,3130,0.53
Cristiana Masi,Thema,4933,28862,28862,,0.53,10.05,,,,,/local-textures/Thema/28862.jpg,3130,3130,0.53
Cristiana Masi,Thema,4934,28847,28847,,0.53,10.05,,,,,/local-textures/Thema/28847.jpg,3130,3130,0.53
Cristiana Masi,Thema,4935,28810,28810,,0.53,10.05,,,,,/local-textures/Thema/28810.jpg,3130,3780,0.64
Cristiana Masi,Thema,4936,28811,28811,,0.53,10.05,,,,,/local-textures/Thema/28811.jpg,3130,3780,0.64
Cristiana Masi,Thema,4937,28832,28832,,0.53,10.05,,,,,/local-textures/Thema/28832.jpg,3130,3133,0.53
Cristiana Masi,Thema,4938,28884,28884,,0.53,10.05,,,,,/local-textures/Thema/28884.jpg,3130,3130,0.53
Cristiana Masi,Thema,4939,28818,28818,,0.53,10.05,,,,,/local-textures/Thema/28818.jpg,3130,3780,0.64
Cristiana Masi,Thema,4940,28888,28888,,0.53,10.05,,,,,/local-textures/Thema/28888.jpg,3130,3130,0.53
Cristiana Masi,Thema,4941,28878,28878,,0.53,10.05,,,,,/local-textures/Thema/28878.jpg,3129,3130,0.53
